Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.07700882773330985,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.0708281665605524,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.069506330226154,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.0658312280970248,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.04985773473870483,0.1113362726571758,0.04328090531120598,-0.043627447341145764,0.1319426132536544,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.058306041840744824,0.1113362726571758,0.04328090531120598,-0.043627447341145764,0.1319426132536544,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.058306041840744824,0.1113362726571758,0.04328090531120598,-0.043627447341145764,0.1319426132536544,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.058306041840744824,0.1113362726571758,0.04328090531120598,-0.043627447341145764,0.1319426132536544,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.058306041840744824,0.1113362726571758,0.04328090531120598,-0.043627447341145764,0.1319426132536544,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.04619174550781068,0.1028121309386844,0.059683363548103954,-0.02556732930187531,0.1481629227358519,-4.172941182576624,0.1095195937215777,"(-0.001, 2.53e-05]"
0.061420289250799565,0.1028121309386844,0.059683363548103954,-0.02556732930187531,0.1481629227358519,-4.172941182576624,0.1095195937215777,"(-0.001, 2.53e-05]"
0.061420289250799565,0.1028121309386844,0.059683363548103954,-0.02556732930187531,0.1481629227358519,-4.172941182576624,0.1095195937215777,"(-0.001, 2.53e-05]"
0.061420289250799565,0.1028121309386844,0.059683363548103954,-0.02556732930187531,0.1481629227358519,-4.172941182576624,0.1095195937215777,"(-0.001, 2.53e-05]"
0.061420289250799565,0.1028121309386844,0.059683363548103954,-0.02556732930187531,0.1481629227358519,-4.172941182576624,0.1095195937215777,"(-0.001, 2.53e-05]"
0.06815420524974027,0.09903043090096733,0.24136900156262805,0.16787355099550988,0.3171571087566871,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.07461941935829122,0.09903043090096733,0.24136900156262805,0.16787355099550988,0.3171571087566871,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.07338398425548175,0.09903043090096733,0.24136900156262805,0.16787355099550988,0.3171571087566871,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.06677101205493659,0.09903043090096733,0.24136900156262805,0.16787355099550988,0.3171571087566871,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.06677101205493659,0.09903043090096733,0.24136900156262805,0.16787355099550988,0.3171571087566871,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.06815420524974027,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.07816413827912286,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.069506330226154,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.069506330226154,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.069506330226154,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.7344177734365887,0.10348771357051598,"(-0.001, 2.53e-05]"
0.05504428726032454,0.1113362726571758,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.05504428726032454,0.1113362726571758,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.06292443662255282,0.1113362726571758,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.06292443662255282,0.1113362726571758,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.06292443662255282,0.1113362726571758,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.172941182576624,0.11702065939540686,"(-0.001, 2.53e-05]"
0.056694084262412583,0.1028121309386844,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.077428607617126,0.1095195937215777,"(-0.001, 2.53e-05]"
0.05504428726032454,0.1028121309386844,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.077428607617126,0.1095195937215777,"(-0.001, 2.53e-05]"
0.06439446131979158,0.1028121309386844,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.077428607617126,0.1095195937215777,"(-0.001, 2.53e-05]"
0.06439446131979158,0.1028121309386844,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.077428607617126,0.1095195937215777,"(-0.001, 2.53e-05]"
0.06439446131979158,0.1028121309386844,0.07647253995379749,-0.008057174100127252,0.16314528812623383,-4.077428607617126,0.1095195937215777,"(-0.001, 2.53e-05]"
0.07212047222768664,0.09903043090096733,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.0708281665605524,0.09903043090096733,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.07212047222768664,0.09903043090096733,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.0658312280970248,0.09903043090096733,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.0658312280970248,0.09903043090096733,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.9345335514234105,0.10656814116585883,"(-0.001, 2.53e-05]"
0.07582747454937089,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.6949157950119536,0.10348771357051598,"(-0.001, 2.53e-05]"
0.07212047222768664,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.6949157950119536,0.10348771357051598,"(-0.001, 2.53e-05]"
0.07338398425548175,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.6949157950119536,0.10348771357051598,"(-0.001, 2.53e-05]"
0.0708281665605524,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.6949157950119536,0.10348771357051598,"(-0.001, 2.53e-05]"
0.0708281665605524,0.09596136262660827,0.25246051680351567,0.18007801318777755,0.32818244248964146,-2.6949157950119536,0.10348771357051598,"(-0.001, 2.53e-05]"
0.05883512063695804,0.10198726530472638,0.270365655750471,0.19953220933336327,0.344958572143872,-3.872882284667683,0.10108880669048811,"(-0.001, 2.53e-05]"
0.062426888989206675,0.0855278411903296,0.29317595747215264,0.22343070563960538,0.36634347486129915,-3.6901188954242374,0.08492149390149537,"(-0.001, 2.53e-05]"
0.07816413827912286,0.05720233398108374,0.4771952224473641,0.4196875995297175,0.5394949426272919,-3.257817250967154,0.056947638260344914,"(2.53e-05, 0.000971]"
0.08424898106368633,0.05720233398108374,0.5466688098964201,0.49352735406351345,0.6048794880328837,-2.9654851815066747,0.056947638260344914,"(2.53e-05, 0.000971]"
0.06039812897770896,0.07319273246803527,0.29317595747215264,0.22343070563960538,0.36634347486129915,-3.6901188954242374,0.07770848362211559,"(-0.001, 2.53e-05]"
0.06390819061055865,0.07319273246803527,0.5840858046637717,0.5335930491471284,0.6403503795727333,-3.95761993204133,0.07770848362211559,"(2.53e-05, 0.000971]"
0.07966514761875947,0.040937602592715006,0.4771952224473641,0.4196875995297175,0.5394949426272919,-3.257817250967154,0.047387919768316106,"(2.53e-05, 0.000971]"
0.05883512063695804,0.10198726530472638,0.270365655750471,0.19953220933336327,0.344958572143872,-3.872882284667683,0.10108880669048811,"(-0.001, 2.53e-05]"
0.062426888989206675,0.0855278411903296,0.29317595747215264,0.22343070563960538,0.36634347486129915,-3.6901188954242374,0.08492149390149537,"(-0.001, 2.53e-05]"
0.07816413827912286,0.05720233398108374,0.4771952224473641,0.4196875995297175,0.5394949426272919,-3.257817250967154,0.056947638260344914,"(2.53e-05, 0.000971]"
0.08424898106368633,0.05720233398108374,0.5466688098964201,0.49352735406351345,0.6048794880328837,-2.9654851815066747,0.056947638260344914,"(2.53e-05, 0.000971]"
0.08003351745490253,0.07982344913002827,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.07930232011538413,"(2.53e-05, 0.000971]"
0.08003351745490253,0.08994669983481002,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.08926887965064777,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09903043090096733,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09818981741079091,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09551347460292484,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09473850312685997,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09551347460292484,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09473850312685997,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09551347460292484,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09473850312685997,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09551347460292484,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09473850312685997,"(2.53e-05, 0.000971]"
0.08003351745490253,0.09551347460292484,0.5060469791503387,0.45051220187898117,0.5665632794396565,-2.523916073488876,0.09473850312685997,"(2.53e-05, 0.000971]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.04743296714369607,0.13659074915794636,0.3816601423064544,0.3177326627246583,0.4491718604852946,-4.656766468200709,0.09648301431453135,"(-0.001, 2.53e-05]"
0.046814794823222705,0.0855278411903296,0.06858530603949645,-0.016230414012658546,0.1564580355008936,-4.417690064869228,0.07162690142417766,"(-0.001, 2.53e-05]"
0.03623039519697382,0.07489203366457416,-0.10613865444368575,-0.20461377262043254,-0.007043042059554546,-5.426091621704419,0.059538014365784396,"(-0.001, 2.53e-05]"
0.041690166747684,0.06911527488586823,-0.02452081444205628,-0.11704838907350675,0.0686398147795454,-4.881741432921211,0.05294673741648859,"(-0.001, 2.53e-05]"
0.056694084262412583,0.08035639368969866,0.2010020506858241,0.12460733487722081,0.2794385422910647,-3.79213050807603,0.06575666339725222,"(-0.001, 2.53e-05]"
0.044292902065014746,0.11661426043124211,0.1293858180292058,0.04879735224927483,0.21296407652998844,-4.108699616198929,0.10656814116585883,"(-0.001, 2.53e-05]"
0.046814794823222705,0.07204397885232705,0.06858530603949645,-0.016230414012658546,0.1564580355008936,-4.417690064869228,0.0562905415136875,"(-0.001, 2.53e-05]"
0.056148404991593334,0.06610325184845693,0.2010020506858241,0.12460733487722081,0.2794385422910647,-3.79213050807603,0.04950327155190608,"(2.53e-05, 0.000971]"
0.06292443662255282,0.06610325184845693,0.23318887770685118,0.15907192890619395,0.3096492181169438,-3.5707895786327666,0.04950327155190608,"(2.53e-05, 0.000971]"
0.0504521547047321,0.0855278411903296,0.06858530603949645,-0.016230414012658546,0.1564580355008936,-4.417690064869228,0.07162690142417766,"(-0.001, 2.53e-05]"
0.03968331364818817,0.07489203366457416,-0.07805252724950575,-0.1731753924073506,0.019657160153879583,-5.247043383151263,0.059538014365784396,"(-0.001, 2.53e-05]"
0.044292902065014746,0.06911527488586823,0.0,-0.08961733559647458,0.09200263046939912,-4.834617258148701,0.05294673741648859,"(-0.001, 2.53e-05]"
0.06091117093234244,0.08035639368969866,0.16649224434720272,0.08849294627735949,0.24769219378588467,-3.900668528199978,0.06575666339725222,"(2.53e-05, 0.000971]"
0.04619174550781068,0.11661426043124211,0.1293858180292058,0.04879735224927483,0.21296407652998844,-4.108699616198929,0.10656814116585883,"(-0.001, 2.53e-05]"
0.0504521547047321,0.0855278411903296,0.06858530603949645,-0.016230414012658546,0.1564580355008936,-4.417690064869228,0.07162690142417766,"(-0.001, 2.53e-05]"
0.03968331364818817,0.07489203366457416,-0.07805252724950575,-0.1731753924073506,0.019657160153879583,-5.247043383151263,0.059538014365784396,"(-0.001, 2.53e-05]"
0.044292902065014746,0.06911527488586823,0.0,-0.08961733559647458,0.09200263046939912,-4.834617258148701,0.05294673741648859,"(-0.001, 2.53e-05]"
0.06091117093234244,0.08035639368969866,0.16649224434720272,0.08849294627735949,0.24769219378588467,-3.900668528199978,0.06575666339725222,"(-0.001, 2.53e-05]"
0.04619174550781068,0.11661426043124211,0.1293858180292058,0.04879735224927483,0.21296407652998844,-4.108699616198929,0.10656814116585883,"(-0.001, 2.53e-05]"
0.0504521547047321,0.0855278411903296,0.06858530603949645,-0.016230414012658546,0.1564580355008936,-4.417690064869228,0.07162690142417766,"(-0.001, 2.53e-05]"
0.03968331364818817,0.07489203366457416,-0.07805252724950575,-0.1731753924073506,0.019657160153879583,-5.247043383151263,0.059538014365784396,"(-0.001, 2.53e-05]"
0.044292902065014746,0.06911527488586823,0.0,-0.08961733559647458,0.09200263046939912,-4.834617258148701,0.05294673741648859,"(-0.001, 2.53e-05]"
0.06091117093234244,0.08035639368969866,0.16649224434720272,0.08849294627735949,0.24769219378588467,-3.900668528199978,0.06575666339725222,"(-0.001, 2.53e-05]"
0.04619174550781068,0.11661426043124211,0.1293858180292058,0.04879735224927483,0.21296407652998844,-4.108699616198929,0.10656814116585883,"(-0.001, 2.53e-05]"
0.05220781472369773,0.10872956978175677,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.10768970827783433,"(-0.001, 2.53e-05]"
0.05504428726032454,0.10872956978175677,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.10768970827783433,"(2.53e-05, 0.000971]"
0.06192551751507731,0.09369770310508801,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.09295531404707434,"(2.53e-05, 0.000971]"
0.06535594878660796,0.09369770310508801,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.09295531404707434,"(2.53e-05, 0.000971]"
0.07126217948024102,0.07204397885232705,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.07162690142417766,"(2.53e-05, 0.000971]"
0.07542778946531743,0.07204397885232705,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.07162690142417766,"(2.53e-05, 0.000971]"
0.07542778946531743,0.07204397885232705,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.07162690142417766,"(2.53e-05, 0.000971]"
0.06535594878660796,0.09369770310508801,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.09295531404707434,"(2.53e-05, 0.000971]"
0.0634181930530762,0.09369770310508801,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.058250377128691175,"(2.53e-05, 0.000971]"
0.06677101205493659,0.09369770310508801,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.058250377128691175,"(2.53e-05, 0.000971]"
0.05392290914394235,0.10872956978175677,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.07930232011538413,"(-0.001, 2.53e-05]"
0.056694084262412583,0.10872956978175677,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.07930232011538413,"(-0.001, 2.53e-05]"
0.07254480639157035,0.07204397885232705,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07661796915132683,0.07204397885232705,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07661796915132683,0.07874870053563927,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07254480639157035,0.07874870053563927,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07254480639157035,0.07874870053563927,0.357082305919208,0.2912679027802905,0.4261726896387763,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07661796915132683,0.07874870053563927,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.06677101205493659,0.09903043090096733,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.058250377128691175,"(2.53e-05, 0.000971]"
0.06677101205493659,0.09903043090096733,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.058250377128691175,"(2.53e-05, 0.000971]"
0.06677101205493659,0.09903043090096733,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.058250377128691175,"(-0.001, 2.53e-05]"
0.06677101205493659,0.09369770310508801,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.058250377128691175,"(2.53e-05, 0.000971]"
0.07661796915132683,0.07204397885232705,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
0.07661796915132683,0.07874870053563927,0.5620007142279358,0.5100605459697957,0.6195158011481384,-1.9681601353857228,0.027379570784854722,"(2.53e-05, 0.000971]"
